FONTE,TIPO,ID_LATTES,NOME,NATUREZA,TITULO,ANO,LANG,EVENTO/JOURNAL/LIVRO,CIDADE_EVENTO,ANO_EVENTO,AUTORES
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,Um Ambiente de Apoio à Decisão baseado em Data Warehouse para a área de Segurança Pública do Estado do Rio de Janeiro,2018,Português,Anais do 1º Workshop Brasileiro de Cidades Inteligentes (WBCI),"Natal, RN",2018,"['SANTOS, W. and', 'OLIVEIRA, D. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,WorkflowSim4RL: Aprendizado por Reforço Aplicado a Escalonamento de Workflows Científicos em Nuvens,2018,Português,Anais do 17º Workshop em Desempenho de Sistemas Computacionais e de Comunicação (WPerformance),"Natal, RN",2018,"['OLIMPIO, V. and', 'NASCIMENTO, A. L. C. and', 'PAES, A. and', 'OLIVEIRA, D. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,Modelagem de um Data Mart para Leituras do Fluxo de Múons Captadas pelos Telescópios New-Tupi,2018,Português,Anais do 12º BreSci - Brazilian e-Science Workshop,"Natal, RN",2018,"['BERTELLI, L. and', 'OLIVEIRA, M. and', 'FERREIRA, N. and', 'NAVIA, C. and', 'OLIVEIRA, D. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,Enriquecimento de Dados de Proveniência de Análises Filogenéticas com Dados do NCBI: uma Abordagem Prática,2018,Português,Anais do 12º BreSci - Brazilian e-Science Workshop,"Natal, RN",2018,"['TITO, L. and', 'OCAÑA, K. and', 'OLIVEIRA, D. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,Uma Abordagem para Identificação de Padrões de Ocorrência de Eventos Solares Transientes Baseada no Fluxo de Múons,2018,Português,Anais do 12º BreSci - Brazilian e-Science Workshop,"Natal, RN",2018,"['TEIXEIRA, M. and', 'OLIVEIRA, D. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,Capturing Provenance for Runtime Data Analysis in Computational Science and Engineering Applications,2018,Inglês,Proceedings of the 7th International Provenance and Annotation Workshop (IPAW),"Londres, UK",2018,"['SILVA, V. and', 'SOUZA, R. S. and', 'CAMATA, J. and', 'OLIVEIRA, D. and', 'VALDURIEZ, P. and', 'COUTINHO, A. and', 'MATTOSO, M. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,VP-Viewer: Keeping track of your query from a vantage point,2018,Italiano,Anais da Sessão de Demonstrações e Aplicações do XXXIII Simpósio Brasileiro de Banco de Dados,"Rio de Janeiro, RJ",2018,"['JASBICK, D. and', 'GUEDES, T. and', 'OLIVEIRA, R. and', 'SANTOS, L. F. D. and', 'OLIVEIRA, D. and', 'BEDO, M. V. N. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,Análise Online de Dados de Proveniência e de Domínio de Aplicações Spark com SAMbA,2018,Português,Anais da Sessão de Demonstrações e Aplicações do XXXIII Simpósio Brasileiro de Banco de Dados,Rio de Janeiro,2018,"['GUEDES, T. and', 'SILVA, V. and', 'BEDO, M. V. N. and', 'MATTOSO, M. and', 'OLIVEIRA, D. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,FReeP: towards parameter recommendation in scientific workflows using preference learning,2018,Inglês,Anais do XXXIII Simpósio Brasileiro de Banco de Dados,Rio de Janeiro,2018,"['SILVA JUNIOR, D. P. and', 'PAES, A. and', 'PACITTI, E. and', 'OLIVEIRA, D. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,Scientific Data Analysis Using Data-Intensive Scalable Computing: the SciDISC Project,2018,Bretão,Proceedings of the 1st LADaS - Latin American Data Science Workshop (in conjunction with VLDB'18),Rio de Janeiro,2018,"['VALDURIEZ, P. and', 'LUSTOSA, H. and', 'MASSEGLIA, F. and', 'NOGUEIRA, F. and', 'SILVA, V. and', 'SOUZA, R. S. and', 'OCAÑA, K. and', 'OGASAWARA, E. and', 'OLIVEIRA, D. and', 'PACITTI, E. and', 'PORTO, F. and', 'MATTOSO, M. and', 'SHASHA, D. and', 'AKBARINIA, R. and', 'BORGES, H. and', 'CAMATA, J. and', 'COUTINHO, A. and', 'GASPAR, D. and', 'LEMUS, N. and', 'LIU, J. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,Exploring Diversified Similarity with Kundaha,2018,Inglês,Proceedings of the 27th ACM International Conference on Information and Knowledge Management - CIKM &amp;apos;18,Torino,2018,"['SANTOS, LUCIO F. D. and', 'BLANCO, GUSTAVO and', 'OLIVEIRA, DANIEL DE and', 'TRAINA, AGMA J. M. and', 'TRAINA JR., CAETANO and', 'BEDO, MARCOS V. N. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,Análise da Evolução dos Discursos de Pré-candidatos à Presidente por meio de Representações Linguísticas Vetoriais,2018,Português,"Proceedings of the Symposium on Knowledge Discovery, Mining and Learning (KDMiLe)",São Paulo,2018,"['VALERIANO, K. and', 'PAES, A. and', 'OLIVEIRA, D. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,A Practical Roadmap for Provenance Capture and Data Analysis in Spark-Based Scientific Workflows,2018,Inglês,2018 IEEE/ACM Workflows in Support of Large-Scale Science (WORKS),Dallas,2018,"['GUEDES, THAYLON and', 'SILVA, VITOR and', 'MATTOSO, MARTA and', 'V. N. BEDO, MARCOS and', 'DE OLIVEIRA, DANIEL and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,Using Model Scoping with Expected Model Elements to Support Software Model Inspections: Results of a Controlled Experiment,2019,Inglês,Proceedings of the 21st International Conference on Enterprise Information Systems,Heraklion,2019,"['NETO, CARLOS and', 'NETO, AMADEU and', 'KALINOWSKI, MARCOS and', 'MORAES DE OLIVEIRA, DANIEL and', 'SABOU, MARTA and', 'WINKLER, DIETMAR and', 'BIFFL, STEFAN and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,Polyflow,2019,Inglês,Proceedings of the XV Brazilian Symposium on Information Systems - SBSI&amp;apos;19,Aracaju,2019,"['MENDES, YAN and', 'BRAGA, REGINA and', 'STRÖELE, VICTOR and', 'DE OLIVEIRA, DANIEL and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,ArrOW: Experiencing a Parallel Cloud-Based De Novo Assembler Workflow,2019,Inglês,2019 IEEE International Parallel and Distributed Processing Symposium Workshops (IPDPSW),Rio de Janeiro,2019,"['OCANA, KARY and', 'GUEDES, THAYLON and', 'DE OLIVEIRA, DANIEL and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,A Reinforcement Learning Scheduling Strategy for Parallel Cloud-Based Workflows,2019,Inglês,2019 IEEE International Parallel and Distributed Processing Symposium Workshops (IPDPSW),Rio de Janeiro,2019,"['NASCIMENTO, ANDRE and', 'OLIMPIO, VICTOR and', 'SILVA, VITOR and', 'PAES, ALINE and', 'DE OLIVEIRA, DANIEL and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,Towards a Science Gateway for Bioinformatics: Experiences in the Brazilian System of High Performance Computing,2019,Inglês,"2019 19th IEEE/ACM International Symposium on Cluster, Cloud and Grid Computing (CCGRID)",Larnaca,2019,"['OCANA, KARY and', 'GALHEIGO, MARCELO and', 'OSTHOFF, CARLA and', 'GADELHA, LUIZ and', 'GOMES, ANTONIO TADEU A. and', 'DE OLIVEIRA, DANIEL and', 'PORTO, FABIO and', 'VASCONCELOS, ANA TEREZA and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,A Two-Phase Learning Approach for the Segmentation of Dermatological Wounds,2019,Inglês,2019 IEEE 32nd International Symposium on Computer-Based Medical Systems (CBMS),Cordoba,2019,"['SILVA, WELLINGTON S. and', 'JASBICK, DANIEL L. and', 'WILSON, RODRIGO E. and', 'AZEVEDO-MARQUES, PAULO M. and', 'TRAINA, AGMA J. M. and', 'SANTOS, LUCIO F. D. and', 'JORGE, ANA E. S. and', 'DE OLIVEIRA, DANIEL and', 'BEDO, MARCOS V. N. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,Predição de Falhas em Workflows Científicos com o uso de Redes de Petri Estocásticas e Lógica DS,2019,Português,Anais do Brazilian e-Science Workshop (BreSci),"Belém, PA",2019,"['LOPES, BRUNO and', 'DE OLIVEIRA, DANIEL and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,Aplicação de Ontologias de Proveniência em Workflows Científicos: um Mapeamento Sistemático,2019,Português,Anais do Brazilian e-Science Workshop (BreSci),"Belém, PA",2019,"['DIAS, LUIZ GUSTAVO and', 'LOPES, BRUNO and', 'DE OLIVEIRA, DANIEL and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,Adaptive Caching for Data-Intensive Scientific Workflows in the Cloud,2019,Inglês,Proceedings of the 30th International Conference on Database and Expert Systems Applications,"Linz, Austria",2019,"['HEIDSIECK, G. and', 'OLIVEIRA, D. and', 'PACITTI, E. and', 'PRADAL, C. and', 'TARDIEU, F. and', 'VALDURIEZ, P. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,A k-Skyband Approach for Feature Selection,2019,Inglês,Proceedings of the 12th International Conference on Similarity Search and Applications,"Newark, NY",2019,"['BEDO, MARCOS V. N. and', 'CIACCIA, P. and', 'MARTINENGHI, D. and', 'OLIVEIRA, D. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,Efficient Execution of Scientific Workflows in the Cloud through Adaptive Caching,2019,Francês,"35ème Conférence sur la Gestion de Données ? Principes, Technologies et Applications","Lyon, França",2019,"['HEIDSIECK, G. and', 'OLIVEIRA, D. and', 'PACITTI, E. and', 'PRADAL, C. and', 'TARDIEU, F. and', 'VALDURIEZ, P. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,Performance Evaluation of Parallel Inference of Large Phylogenetic Trees in Santos Dumont Supercomputer: a Practical Approach,2019,Inglês,Proceedings of the Latin American High Performance Computing Conference (CARLA 2019),"Turrialba, Costa Rica",2019,"['OCAÑA, K. and', 'OSTHOFF, C. and', 'COELHO, M. and', 'GALHEIGO, M. and', 'CANUTO, I. and', 'OLIVEIRA, D. and', 'OLIVEIRA, D. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,Análise Integrada de Grafos de Proveniência Heterogêneos por meio de uma Abordagem PolyStore,2019,Português,Anais do Simpósio Brasileiro de Banco de Dados (SBBD),"Fortaleza, CE",2019,"['MENDES, YAN and', 'STRÖELE, VICTOR and', 'DE OLIVEIRA, DANIEL and', 'OCAÑA, KARY and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,Omni-Histograms: A Novel Partitioning Approach for Similarity Search,2019,Inglês,Anais do XIX Simpósio de Pesquisa Operacional e Logística da Marinha (SPOLM),"Rio de Janeiro, RJ",2019,"['BEDO, M. V. N. and', 'OLIVEIRA, R. and', 'KASTER, D. and', 'OLIVEIRA, D. and', 'TRAINA JR., CAETANO and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,J-EDA: A diversified similarity workbench for content-based image retrieval,2019,Inglês,Anais da Sessão de Demonstrações e Aplicações do XXXIV Simpósio Brasileiro de Banco de Dados,"Fortaleza, CE",2019,"['NOVAES, J. V. and', 'BEDO, M. V. N. and', 'OLIVEIRA, D. and', 'TRAINA, A. and', 'TRAINA, C. and', 'SANTOS, L. F. D. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,PhenoManager: um Sistema de Gerência de Hipóteses de Fenômenos Científicos,2019,Português,Anais da Sessão de Demonstrações e Aplicações do XXXIV Simpósio Brasileiro de Banco de Dados,"Fortaleza, CE",2019,"['RAMOS, L. S. and', 'OLIVEIRA, D. and', 'OCAÑA, K. and', 'PORTO, F. and', 'OLIVEIRA, D. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,Análise de Hiperparâmetros em Aplicações de Aprendizado Profundo por meio de Dados de Proveniência,2019,Português,Anais do Simpósio Brasileiro de Banco de Dados (SBBD),"Fortaleza, CE",2019,"['PINA, DÉBORA B. and', 'NEVES, LILIANE and', 'PAES, ALINE and', 'DE OLIVEIRA, DANIEL and', 'MATTOSO, MARTA and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,Um Estudo Comparativo de Mecanismos de Privacidade Diferencial sobre um Dataset de Ocorrências do ZIKV no Brasil­,2019,Português,Anais do Simpósio Brasileiro de Banco de Dados (SBBD),"Fortaleza, CE",2019,"['DE OLIVEIRA, DANIEL and', 'COSTA, SERAFIM and', 'CALDAS, ASLEY and', 'AMORA, PAULO and', 'MACHADO, JAVAM and', 'HORTA, MARCO and', 'RODRIGUES, EDUARDO and', 'VIDAL, VÂNIA and', 'OCAÑA, KARY and', 'DE FILLIPPIS, ANA MARIA and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,Distributed Caching of Scientific Workflows in Multisite Cloud,2020,Inglês,Proc. of The 31st International Conference on Database and Expert Systems Applications,"Bratislava, Eslováquia",2020,"['HEIDSIECK, G. and', 'OLIVEIRA, D. and', 'PRADAL, C. and', 'PACITTI, E. and', 'TARDIEU, F. and', 'VALDURIEZ, P. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,OntoExpLine: rumo a uma ontologia para representação de linhas de Experimento Algébricas,2020,Português,Anais do XIV Brazilian eScience Workshop,Cuiabá. MT,2020,"['DIAS, L. G. and', 'VIEIRA, B. L. and', 'OLIVEIRA, D. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,Gerência de Dados de Proveniência Distribuídos de Experimentos Científicos: um Mapeamento Sistemático,2020,Português,Anais do XIV Brazilian eScience Workshop,"Cuiabá, MT",2020,"['ALVES, R. C. and', 'FROTA, Y. and', 'OLIVEIRA, D. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,Cache-aware scheduling of scientific workflows in multisite cloud,2020,Inglês,"Actes du 36ème Conférence sur la Gestion de Données Principes, Technologies et Applications",Virtual event,2020,"['HEIDSIECK, G. and', 'OLIVEIRA, D. and', 'PACITTI, E. and', 'PRADAL, C. and', 'TARDIEU, F. and', 'VALDURIEZ, P. and']"
LATTES,TRAB.EVENTO,0743793296062293,Daniel Cardoso Moraes de Oliveira,COMPLETO,A Systematic Mapping of Software Engineering Approaches to Develop Big Data Systems,2018,Inglês,2018 44th Euromicro Conference on Software Engineering and Advanced Applications (SEAA),Prague,2018,"['LAIGNER, RODRIGO and', 'KALINOWSKI, MARCOS and', 'LIFSCHITZ, SERGIO and', 'SALVADOR MONTEIRO, RODRIGO and', 'DE OLIVEIRA, DANIEL and']"
