id,ano,cidade,uf,data_inicio,data_fim,local,tema,veiculo,id_tipo_veiculo
3081,2018,,,,,,,REVISTA INTERAMERICANA DE BIBLIOTECOLOGIA,1
3082,2017,,,,,,,Revista Interdisciplinar de Ciência Aplicada,1
3083,2017,,,,,,,Revista Interdisciplinar de Ciência Aplicada,1
3084,2013,,,,,,,Revista Internacional de Relaciones Publicas,1
3085,2017,,,,,,,REVISTA INTERNACIONAL DE RELACIONES PUBLICAS,1
3086,2015,,,,,,,Revista Internacional de Relaciones Publicas,1
3087,2015,,,,,,,Revista Junior de Iniciação Científica em Ciências Exatas e Engenharia,1
3088,2014,,,,,,,Revista Latino-Americana de Enfermagem,1
3089,2019,,,,,,,REVISTA LATINOAMERICANA DE CIENCIAS DE LA COMUNICACIÓN,1
3090,2007,,,,,,,Revista Latinoamericana de Ciencias de la Comunicación,1
3091,2016,,,,,,,Revista Latinoamericana de Ciencias de la Comunicación,1
3092,2013,,,,,,,Revista Latinoamericana de Tecnología Educativa,1
3093,2006,,,,,,,Revista Limpeza Pública,1
3094,2007,,,,,,,Revista Limpeza Pública,1
3095,2018,,,,,,,Revista Media&amp;Jornalimso,1
3096,2007,,,,,,,Revista Novas Tecnologias na Educação (ISSN 1679-1916),2
3097,2015,,,,,,,Revista Pedagogia UFMT,1
3098,2019,,,,,,,REVISTA PRODUÇÃO ONLINE,1
3099,2004,,,,,,,REVISTA PRODUÇÃO ONLINE,1
3100,2016,,,,,,,Revista Produção Online,1
3101,2005,,,,,,,Revista Tecnologia da Informação,1
3102,2018,,,,,,,REVISTA UNIFAMMA,1
3103,2008,,,,,,,RNTI. Revista Negócios e Tecnologia da Informação (Online),1
3104,2015,,,,,,,RODAC ? um sistema de recomendação de material acadêmico baseado em conhecimento,2
3105,2015,,,,,,,Rosa dos Ventos,1
3106,2016,,,,,,,S &amp; G. Sistemas &amp; Gestão,1
3107,2014,,,,,,,S &amp; G. Sistemas &amp; Gestão,1
3108,2016,,,,,,,S &amp; G. Sistemas &amp; Gestão,1
3109,2013,,,,,,,S &amp; G. Sistemas &amp; Gestão,1
3110,2020,,,,,,,SABI - Congreso de Bioingeniería y Jornadas de Ingeniería Clínica,2
3111,2016,,,,,,,Salão do Conhecimento UNIJUÍ 2016,2
3112,2016,,,,,,,Salão do Conhecimento UNIJUÍ 2016,2
3113,2017,,,,,,,SAnais do Seminário Interno de Avaliação da Iniciação Científica da PUCRS 2017,2
3114,2001,,,,,,,Saneamento Ambiental,1
3115,2018,,,,,,,Saúde Ambiental - Conhecimentos fundamentais à atuação em saúde,3
3116,2018,,,,,,,Saúde Ambiental - Conhecimentos fundamentais à atuação em saúde,3
3117,2014,,,,,,,SBBD Proceedings,2
3118,2019,,,,,,,SBC ? Proceedings of SBGames 2019,2
3119,2020,,,,,,,SBCAS - SIMPÓSIO BRASILEIRO DE COMPUTAÇÃO APLICADA À SAÚDE,2
3120,2015,,,,,,,SBCUP - Simpósio Brasileiro de Computação Ubíqua e Pervasiva,2
3121,2016,,,,,,,Sbgames,2
3122,2015,,,,,,,SBGAMES 2015,2
3123,2006,,,,,,,SBIA-IBERAMIA,2
3124,2007,,,,,,,SBIAgro - 6º Congresso Brasileiro de Agroinformática,2
3125,2007,,,,,,,SBIAgro - 6º Congresso Brasileiro de Agroinformática,2
3126,2009,,,,,,,SBIAgro - 7º Congresso Brasileiro de Agroinformática,2
3127,2011,,,,,,,SBIAGRO 2011 - VIII Congresso Brasileiro de Agroinformática,2
3128,2013,,,,,,,SBIE,2
3129,2000,,,,,,,SCI2000/ISAS2000 Proceedings,2
3130,2019,,,,,,,SCIENCE OF THE TOTAL ENVIRONMENT,1
3131,2008,,,,,,,Scientia (Unisinos),1
3132,2016,,,,,,,Scientia cum Industria,1
3133,2016,,,,,,,Scientia cum Industria,1
3134,2018,,,,,,,SCIENTIA CUM INDUSTRIA,1
3135,2017,,,,,,,SCIENTIA CUM INDUSTRIA,1
3136,2015,,,,,,,SCIENTIA CUM INDUSTRIA,1
3137,2015,,,,,,,SCIENTIA CUM INDUSTRIA,1
3138,2016,,,,,,,Scientia cum Industria,1
3139,2018,,,,,,,SCIENTIA CUM INDUSTRIA,1
3140,2013,,,,,,,Scientia cum Industria,1
3141,2018,,,,,,,SCIENTIA CUM INDUSTRIA,1
3142,2015,,,,,,,Scientia cum Industria,1
3143,2015,,,,,,,Scientia cum Industria,1
3144,2017,,,,,,,SCIENTIA CUM INDUSTRIA,1
3145,2013,,,,,,,Scientia Plena,1
3146,2007,,,,,,,SCOMIL: uma ferramenta livre para criação de conteúdo multimídia baseada nos padrões SCORM e SMIL,2
3147,2010,,,,,,,SEM_DADOS,2
3148,2006,,,,,,,SEM_DADOS,2
3149,2019,,,,,,,SEM_DADOS,2
3150,2010,,,,,,,SEM_DADOS,1
3151,1998,,,,,,,Semana Acadêmica do CPGCC,2
3152,2014,,,,,,,Semana de Extensão,2
3153,2013,,,,,,,Semana de Extensão,2
3154,2008,,,,,,,Seminario de Informática,2
3155,2007,,,,,,,Seminario de Informática,2
3156,2007,,,,,,,Seminário de Informática - SEMINFO,2
3157,2014,,,,,,,Seminário de Iniciação Científica - Ciências Exatas e da Terra,2
3158,2018,,,,,,,"Seminário de Iniciação Científica e Seminário Integrado de Ensino, Pesquisa e Extensão",1
3159,2013,,,,,,,Seminário de Interação mediada por computador SMIC,2
3160,2010,,,,,,,Seminário de Pesquisa em Ontologia no Brasil,2
3161,2017,,,,,,,Seminário de Pós-Graduação - Anais,2
3162,2017,,,,,,,Seminário em Tecnologia da Informação Inteligente,2
3163,2019,,,,,,,SENSORS,1
3164,2013,,,,,,,SEPOC 2013,2
3165,2013,,,,,,,SEPOC 2013,2
3166,2015,,,,,,,SEPOC 2015,2
3167,2015,,,,,,,SEPOC 2015,2
3168,2015,,,,,,,SEPOC 2015,2
3169,2015,,,,,,,SEPOC 2015,2
3170,2017,,,,,,,SEPOC 2017,2
3171,2018,,,,,,,SEPOC 2018,2
3172,2018,,,,,,,SEPOC 2018,2
3173,2018,,,,,,,SEPOC 2018,2
3174,2018,,,,,,,SEPOC 2018,2
3175,2016,,,,,,,Serbian Journal of Management,1
3176,2013,,,,,,,Service-Oriented Computing - ICSOC 2013 Workshops,2
3177,2004,,,,,,,Sessão de Demos do SBBD 2004,2
3178,2009,,,,,,,Sessão de Demos do Simpósio Brasileiro de Bancos de Dados (SBBD),2
3179,2009,,,,,,,Sessão de Demos do XXIV Simpósio Brasileiro de Banco de Dados,2
3180,2008,,,,,,,"Sessão de Demos, XXIII Simpósio Brasileiro de Banco de Dados",2
3181,2008,,,,,,,Sessão de Posteres,2
3182,2008,,,,,,,Sessão de Pôsteres,2
3183,2008,,,,,,,Sessão de Pôsteres,2
3184,2007,,,,,,,Sessão de Posteres do Simpósio Brasileiro de Banco de Dados,2
3185,2009,,,,,,,Sessão de Posteres do Simpósio Brasileiro de Banco de Dados,2
3186,2009,,,,,,,Sessão de Posteres do Simpósio Brasileiro de Banco de Dados,2
3187,2008,,,,,,,Sessão de Pôsteres do XIX Simpósio Brasileiro de Informática na Educação,2
3188,2007,,,,,,,Sessão de posters do XXI Simpósio Brasileiro de Bancos de Dados (SBBD),2
3189,2014,,,,,,,Sessão de resumos do V Encontro Caxiense para o Desenvolvimento da Agricultura Orgânica e Sustentável,2
3190,2017,,,,,,,"SIBGRAPI - Conference on Graphics, Patterns and Images",2
3191,2015,,,,,,,SIGMOD Record,1
3192,2014,,,,,,,SIGMOD Record,1
3193,2012,,,,,,,SIGMOD Record,1
3194,2012,,,,,,,SIGMOD Record,1
3195,2002,,,,,,,SIGMOD Record,1
3196,2013,,,,,,,SIGMOD Record,1
3197,2009,,,,,,,SIGMOD Record,1
3198,2009,,,,,,,SIGMOD Record,1
3199,2013,,,,,,,SIGraDi 2013,2
3200,2015,,,,,,,SIGSPATIAL Special,1
3201,2002,,,,,,,Simpósio Argentino de Ingeniería de Software (ASSE?2002),2
3202,2016,,,,,,,Simpósio Brasileiro de Banco de Dados,2
3203,2012,,,,,,,Simpósio Brasileiro de Banco de Dados,2
3204,1998,,,,,,,Simpósio Brasileiro de Banco de Dados,2
3205,2008,,,,,,,Simposio Brasileiro de Banco de Dados (SBBD),2
3206,2005,,,,,,,"Simpósio Brasileiro de Banco de Dados, 20",2
3207,2008,,,,,,,"Simpósio Brasileiro de Banco de Dados, 23.",2
3208,2003,,,,,,,Simpósio Brasileiro de Bancos de Dados,2
3209,2006,,,,,,,Simpósio Brasileiro de Engenharia Ambiental,2
3210,1996,,,,,,,Simpósio Brasileiro de Engenharia de Software (SBES),2
3211,2006,,,,,,,Simpósio Brasileiro de Geoinformática - GEOINFO,2
3212,2010,,,,,,,Simpósio Brasileiro de Geoinformática (GEOINFO),2
3213,2010,,,,,,,Simpósio Brasileiro de Geoinformática (GEOINFO),2
3214,2006,,,,,,,"Simpósio Brasileiro de Geoinformática, 8.",2
3215,2008,,,,,,,Simpósio Brasileiro de Informática na Educação - Workshop Web semântica na Educação,2
3216,2013,,,,,,,Simpósio Brasileiro de Informática na Educação (SBIE),2
3217,2010,,,,,,,Simpósio Brasileiro de Informática na Educação (SBIE),2
3218,2013,,,,,,,Simpósio Brasileiro de Informática na Educação (SBIE),2
3219,2013,,,,,,,Simpósio Brasileiro de Informática na Educação (SBIE),2
3220,2011,,,,,,,Simpósio Brasileiro de Sensoriamento Remoto,3
3221,2016,,,,,,,Simpósio Brasileiro de Sistemas de Informação,2
3222,2015,,,,,,,Simpósio Brasileiro de Sistemas de Informação,2
3223,2019,,,,,,,Simpósio Brasileiro de Sistemas de Informação - SBSI,2
3224,2004,,,,,,,Simpósio Brasileiro de Sistemas de Informação -SBSI 2004,2
3225,2016,,,,,,,Simpósio Brasileiro de Sistemas de Informação SBSI,2
3226,2016,,,,,,,Simpósio Brasileiro de Sistemas de Informação SBSI,2
3227,2004,,,,,,,Simpósio Brasileiro de SIstemas de Informação-SBSI 2004,2
3228,2008,,,,,,,Simpósio Brasileiro de Sistemas Multimídia e Web,2
3229,2012,,,,,,,Simpósio Brasileiro de Sistemas Multimídia e Web (WebMedia),2
3230,1995,,,,,,,Simpósio de Ciência e Tecnologia - Resumos dos trabalhos,2
3231,2012,,,,,,,Simpósio Internacional de Iniciação Científica da USP XX,2
3232,2004,,,,,,,Simposio Internazionale di Ingegneria Sanitaria Ambientale - Proceedings,2
3233,2004,,,,,,,Simposio Internazionale di Ingegneria Sanitaria Ambientale - Proceedings,2
3234,2004,,,,,,,Simposio Internazionale di Ingegneria Sanitaria Ambientale - Proceedings,2
3235,2015,,,,,,,Simposio Latinoamericano de Ingeniería de Software - CLEI,2
3236,2007,,,,,,,SIMS,2
3237,2003,,,,,,,Sinonymy for query expansion in information search,2
3238,2017,,,,,,,SISTEMAS DE RECOMENDAÇÃO,2
3239,2020,,,,,,,Sistematização de uma Agenda para Questões Socioambientais,3
3240,2015,,,,,,,SMCTSM - ICSMV - Proceedings,2
3241,2004,,,,,,,Sociétés (Paris),1
3242,2018,,,,,,,SOFTWARE ENGINEERING NOTES,1
3243,2020,,,,,,,"Special Topics in Multimedia, IoT and Web Technologies",3
3244,2017,,,,,,,Sports Analytics: Mudando o Jogo,3
3245,2017,,,,,,,STIL - Symposium in Information and Human Language Technology,2
3246,2015,,,,,,,STIL 2015,2
3247,2013,,,,,,,Structured Learning: Inferring Graphs from Structured and Unstructured Inputs (SLG 2013),2
3248,2008,,,,,,,SulComp 2008 - Congresso Sul Brasileiro de Computação,2
3249,2012,,,,,,,Sustainable Business International Journal,1
3250,2020,,,,,,,SUSTAINABLE WATER RESOURCES MANAGEMENT,1
3251,2018,,,,,,,Sustentabilidade e Responsabilidade Social em Foco,3
3252,2016,,,,,,,Sustentabilidade em Debate,1
3253,2013,,,,,,,Symposium proceedings - 14th International Waste Management and landfill symposium,2
3254,2013,,,,,,,Symposium proceedings - 14th International Waste Management and Landfill Symposium,2
3255,2013,,,,,,,Symposium proceedings - 14th International Waste Management and Landfill Symposium - CD-Rom,2
3256,2013,,,,,,,Symposium proceedings - 14th International Waste Management and Landfill Symposium - CD-Rom,2
3257,2013,,,,,,,Symposium proceedings - 14th International Waste Management and Landfill Symposium - CD-Rom,2
3258,2013,,,,,,,Symposium proceedings - 14th International Waste Management and Landfill Symposium - CD-Rom,2
3259,2011,,,,,,,Tecnologias Limpas: Oportunidades de Negócios e de Trabalho,2
3260,2018,,,,,,,TELEMATICS AND INFORMATICS,1
3261,2013,,,,,,,Teorias e Métodos de Pesquisa:: entre a Tradição e a Inovação,2
3262,2018,,,,,,,The 13th edition of the International Conference on the Computational Processing of Portuguese (PROPOR 2018),2
3263,2016,,,,,,,The 14th International Conference on Software Engineering Research and Practice,2
3264,2016,,,,,,,The 17th International Conference on Internet Computing and Internet of Things,2
3265,2011,,,,,,,"The 2011 World Congress in Computer Science, Computer Engineering, and Applied Computing (WORLDCOMP'11)",2
3266,2012,,,,,,,"The 2012 World Congress in Computer Science, Computer Engineering, and Applied Computing (WORLDCOMP'12)",2
3267,2014,,,,,,,The 2014 proceedings of IWA World Water Congress &amp; Exhibition,2
3268,2014,,,,,,,The 2014 Proceedings of WA World Water Congress &amp; Exhibition,2
3269,2014,,,,,,,The 26th International Conference on Software Engineering &amp; Knowledge Engineering (SEKE 2014),2
3270,2016,,,,,,,The Eleventh International Conference on Software Engineering Advances,2
3271,2008,,,,,,,The IEEE International Conference on Information Reuse and Integration,2
3272,2004,,,,,,,The Journal of Solid Waste Technology and Management,2
3273,2011,,,,,,,The Journal of Systems and Software,1
3274,2017,,,,,,,The Journal of Systems and Software,1
3275,2007,,,,,,,The Logic as Base in the Development and Application of New Technologies,2
3276,2004,,,,,,,The ournal of Solid Waste Technology and Management,2
3277,2008,,,,,,,The Tenth International Conference on Information Integration and Web-based Applications Services (iiWas),2
3278,2003,,,,,,,The VLDB Journal,1
3279,2015,,,,,,,Theoretical Computer Science,1
3280,2018,,,,,,,Tópicos em Administração,3
3281,2018,,,,,,,Tópicos em Gestão Econômica,3
3282,2006,,,,,,,Tópicos em Sistemas Interativos e Colaborativos,3
3283,2017,,,,,,,Trabalhos Técnicos,2
3284,2017,,,,,,,Trabalhos Técnicos,2
3285,2017,,,,,,,Trabalhos Técnicos,2
3286,2017,,,,,,,Trabalhos Técnicos,2
3287,2017,,,,,,,Trabalhos Técnicos,2
3288,2017,,,,,,,Trabalhos Técnicos,2
3289,2017,,,,,,,Trabalhos Técnicos,2
3290,2017,,,,,,,Trabalhos Técnicos,2
3291,2017,,,,,,,Trabalhos Técnicos,2
3292,2017,,,,,,,Trabalhos Técnicos,2
3293,2017,,,,,,,Trabalhos Técnicos,2
3294,2017,,,,,,,Trabalhos Técnicos,2
3295,2017,,,,,,,Trabalhos Téncicos,2
3296,2016,,,,,,,Trajetória Multicursos,1
3297,2019,,,,,,,Transactions in GIS,1
3298,2019,,,,,,,Transactions in GIS,1
3299,2019,,,,,,,Transactions in GIS,1
3300,2015,,,,,,,Transactions on Large-Scale Data and Knowledge-Centered Systems,1
3301,2009,,,,,,,Transversal: Capacitação de Gestores em Saneamento Ambiental - Nível 2,3
3302,1991,,,,,,,Tratamento de Resíduos Sólidos - Compêndio de Publicações,3
3303,1991,,,,,,,Tratamento de Resíduos Sólidos - Compêndio de Publicações,3
3304,1997,,,,,,,Trbalho Individual,2
3305,2017,,,,,,,Tropical Plant Pathology,1
3306,1997,,,,,,,UFRGS,2
3307,2013,,,,,,,Um Algoritmo para Extração de Conhecimento em Saúde Baseado em Regras de Associação,2
3308,2012,,,,,,,Um componente de software para análise de redes de colaboração acadêmica.,2
3309,2016,,,,,,,Um estudo dos frameworks de recomendação,2
3310,2019,,,,,,,Um Modelo para Criação de Jogos Sérios e Ubíquos orientados à Aprendizagem baseada em Problemas,2
3311,2016,,,,,,,Um processo de avaliação em um Data Warehouse,2
3312,2018,,,,,,,Uma abordagem linguística para sistemas de Perguntas e Respostas Curtas,2
3313,2013,,,,,,,Uma aplicação de rede social de consumo baseada em uma arquitetura de Data Warehouse,2
3314,2009,,,,,,,Uma Ferramenta de controle e vigilância em redes de computadores,2
3315,2012,,,,,,,Uma ferramenta para visualização e análise de redes de pesquisa.,2
3316,2015,,,,,,,Uma Revisão sobre a Construção de Indicadores de Sistemas Educacionais Nas Iniciativas de Smart Cities,2
3317,2007,,,,,,,Uma solução de acessibilidade baseada em software livre para pessoas com deficiência visual,2
3318,2016,,,,,,,"Uncertainty Modelling In Knowledge Enginnering and Decision Making, Proceedings of the 12th International FLINS Conference (FLINS 2016).",2
3319,2000,,,,,,,UNIPLAC (Lages),1
3320,2000,,,,,,,UNIPLAC (Lages),1
3321,2019,,,,,,,Universal Access in the Information Society,1
3322,2020,,,,,,,UR-AI Upper-Rhine Artificial Intelligence Symposium 2020,2
3323,2013,,,,,,,Uso da Plataforma Galaxy na Execução de Modelos de Simulação,2
3324,2019,,,,,,,Uso de índices biológicos na avaliação da qualidade de água em três municípios do estado do Rio Grande do Sul,2
3325,2001,,,,,,,USO DE ONTOLOGIAS PARA GERENCIAMENTO E ACESSO A DOCUMENTOS NA WEB,2
3326,2002,,,,,,,Uso Sustentável da Água,2
3327,2019,,,,,,,Utilização de Plantas Bioindicadoras para Avaliação de Fitotoxicidade de Chorume,2
3328,2019,,,,,,,Utilização de Plantas Bioindicadoras para Avaliação de Fitotoxicidade de Chorume,2
3329,2013,,,,,,,V Congresso Internacional de Resíduos Sólidos - Valorización y Gestión de los Residuos Solidos e Peligrosos Integral,2
3330,2013,,,,,,,V Congresso Internacional de Resíduos Sólidos - Valorización y Gestión de los Residuos Solidos e Peligrosos Integral,2
3331,2013,,,,,,,V Congresso Internacional de Resíduos Sólidos - Valorización y Gestión de los Residuos Solidos e Peligrosos Integral,2
3332,2009,,,,,,,V Escola Regional de Banco de Dados,2
3333,2009,,,,,,,V Escola Regional de Banco de Dados,2
3334,2009,,,,,,,V Escola Regional de Banco de Dados,2
3335,2009,,,,,,,V Escola Regional de Banco de Dados,2
3336,2007,,,,,,,V Escola Regional de Redes de Computadores,2
3337,1999,,,,,,,"V Seminário de Iniciação Cientifica e IV Jornada de Ensino, Pesquisa e extensão da UNISC",2
3338,2008,,,,,,,V Sessão de Demos,2
3339,2006,,,,,,,V Simpósio Internacional de Qualidade Ambiental,2
3340,2006,,,,,,,V Simpósio Internacional de Qualidade Ambiental - CD-Rom,2
3341,2006,,,,,,,V Simpósio Internacional de Qualidade Ambiental - CD-Rom,2
3342,2006,,,,,,,V Simpósio Internacional de Qualidade Ambiental - CD-Rom,2
3343,2002,,,,,,,V Simpósio Ítalo-Brasileiro de Engenharia Sanitária e Ambiental (SIBESA) - Resumo dos Trabalhos Técnicos,2
3344,2006,,,,,,,V Workshop de Dissertações em Banco de Dados,2
3345,2006,,,,,,,V Workshop de Teses e Dissertações em Banco de Dados (WTDBD),2
3346,2006,,,,,,,V Workshop de Teses e Dissertações em Bancos de Dados,2
3347,2009,,,,,,,V Workshop em Algoritmos e Aplicações de Mineração de Dados (Em conjunto com o XXIV SBBD),2
3348,2012,,,,,,,"V@rvItu - Revista de Ciência, Tecnologia e Cultura da FATEC Itu",1
3349,2000,,,,,,,Vale (Assis),1
3350,2001,,,,,,,Vale (Assis),1
3351,2008,,,,,,,Venice 2008,2
3352,2019,,,,,,,Vestnik of Saint Petersburg University,1
3353,2011,,,,,,,VI CIPED,2
3354,2004,,,,,,,VI Conferência Internacional de Aplicações Industriais,2
3355,2006,,,,,,,VI Congresso Pan-Americano e X Congresso Brasileiro de Controle de Infecção e Epidemiologia Hospitalar - Resumos dos temas livres - Anais,2
3356,2010,,,,,,,VI Escola Regional de Banco de Dados,2
3357,2010,,,,,,,VI Escola Regional de Banco de Dados,2
3358,2010,,,,,,,VI Escola Regional de Banco de Dados,2
3359,2010,,,,,,,VI Escola Regional de Banco de Dados,2
3360,2010,,,,,,,VI Escola Regional de Banco de Dados,2
3361,2010,,,,,,,VI Escola Regional de Banco de Dados,2
3362,2010,,,,,,,VI Escola Regional de Banco de Dados -VI ERBD,2
3363,2015,,,,,,,VI Escola Regional de Informática de Mato Grosso,2
3364,2015,,,,,,,VI Escola Regional de Informática de Mato Grosso,2
3365,2002,,,,,,,VI Seminário Nacional de Resíduos Sólidos,2
3366,2002,,,,,,,VI Seminário Nacional de Resíduos Sólidos - Livro de Resumos,2
3367,2002,,,,,,,VI SIBESA - Resumo dos Trabalhos Técnicos,2
3368,1998,,,,,,,VI SICUSP,2
3369,1998,,,,,,,VI SICUSP,2
3370,2010,,,,,,,VI Simpósio Brasileiro de Sistemas de Informação,2
3371,2008,,,,,,,VI Simpósio Internacional de Qualidade Ambiental,2
3372,2008,,,,,,,VI Simpósio Internacional de Qualidade Ambiental - Anais do Simpósio,2
3373,2008,,,,,,,VI Simpósio Internacional de Qualidade Ambiental - Anais do Simpósio,2
3374,2008,,,,,,,VI Simpósio Internacional de Qualidade Ambiental - Anais do Simpósio,2
3375,2008,,,,,,,VI Simpósio Internacional de Qualidade Ambiental - Anais do Simpósio,2
3376,2008,,,,,,,VI Simpósio Internacional de Qualidade Ambiental - Anais do Simpósio,2
3377,2008,,,,,,,VI Simpósio Internacional de Qualidade Ambiental - Anais do Simpósio,2
3378,2008,,,,,,,VI Simpósio Internacional de Qualidade Ambiental - Anais do Simpósio,2
3379,2007,,,,,,,VI SIRC - Simpósio de Informática da Região Centro do RS,2
3380,2007,,,,,,,VI SIRC - Simpósio de Informática da Região Centro do RS,2
3381,2012,,,,,,,VI SulComp - Congresso Sul Brasileiro de Computação,2
3382,2007,,,,,,,VI WTDBD - Workshop de Teses e Dissertações em Bancos de Dados,2
3383,2007,,,,,,,VI WTDBD/SBBD 2007,2
3384,2004,,,,,,,VII Congreso Latinoramericano de Investigadores de La Comunicación (ALAIC),2
3385,2011,,,,,,,VII Congresso Internacional de Educação,2
3386,1999,,,,,,,VII Encontro de Jovens Pesquisadores da UCS - Resumo dos Trabalhos,2
3387,1999,,,,,,,VII Encontro de Jovens Pesquisadores da UCS - Resumo dos Trabalhos,2
3388,1999,,,,,,,VII Encontro de Jovens Pesquisadores da UCS - Resumos dos Trabalhos,2
3389,2009,,,,,,,VII Encontro de Jovens Pesquisadores da Universidade de Caxias do Sul - Resumos dos trabalhos,2
3390,2011,,,,,,,VII Escola Regional de Banco de Dados,2
3391,2011,,,,,,,VII Escola Regional de Banco de Dados (ERBD 2011),2
3392,2011,,,,,,,VII Escola Regional de Banco de Dados (ERBD 2011),2
3393,2002,,,,,,,VII Jornada Acadêmica e XII Seminário de Iniciação Científica,2
3394,2002,,,,,,,VII Mostra de Trabalhos de Iniciação à Pesquisa,2
3395,2011,,,,,,,VII Mostra Técnica do IFRS - Campus Bento Gonçalves,2
3396,2011,,,,,,,VII Mostra Técnica do IFRS - Campus Bento Gonçalves,2
3397,2013,,,,,,,VII Seminário de Informática e Tecnologia - SITE 2013,2
3398,2013,,,,,,,VII Seminário de Informática e Tecnologia - SITE 2013,2
3399,1999,,,,,,,VII SICUSP,2
3400,2008,,,,,,,VII Simpósio de Informática da Região Centro do RS,2
3401,2007,,,,,,,VII SIMPÓSIO DE INFORMÁTICA DO PLANALTO MÉDIO,2
3402,2007,,,,,,,VII SIPM 2007 - Simpósio de Informática do Planalto Médio,2
3403,2008,,,,,,,VII Workshop de Teses e Dissertações em Bancos de Dados,2
3404,2011,,,,,,,VIII - Congresso Brasileiro de Agroinformática - SBIAgro 2011,2
3405,2008,,,,,,,VIII Conferencia Internacional de Aplicacoes Industriais,2
3406,2011,,,,,,,VIII Congresso Brasileiro de Agroinformática,2
3407,2017,,,,,,,VIII EATI ? Encontro Anual de Tecnologia da Informação,2
3408,2017,,,,,,,VIII EATI ? Encontro Anual de Tecnologia da Informação,2
3409,2010,,,,,,,VIII Encontro de Pesquisa em Educação da Região Sul - Anped Sul,2
3410,2008,,,,,,,VIII ERAD -Escola Regional de Alto Desempenho,2
3411,2012,,,,,,,VIII Escola Regional de Banco de Dados,2
3412,2012,,,,,,,VIII Escola Regional de Banco de Dados (ERBD 2012),2
3413,2012,,,,,,,VIII Escola Regional de Banco de Dados (ERBD 2012),2
3414,2009,,,,,,,VIII Feira de Protótipos,2
3415,2010,,,,,,,VIII Latin American Conference on Pattern Languages of Programming (SugarLoafPLoP'2010),2
3416,2008,,,,,,,VIII Salão de Iniciaçâo Científica Edição Internacional,2
3417,2008,,,,,,,VIII Salão de Iniciaçâo Científica Edição Internacional,2
3418,2008,,,,,,,VIII Salão de Iniciaçâo Científica Edição Internacional,2
3419,2005,,,,,,,VIII Seminário Internacional da Comunicação,2
3420,2005,,,,,,,VIII Seminário Internacional de Comunicação,2
3421,2006,,,,,,,VIII Simpósio Ítalo Brasileiro de Engenharia sanitária e ambiental. - Mudancas Globais: Desafios para o Saneamento Ambiental.,2
3422,2006,,,,,,,VIII Simpósio Ítalo-Brasileiro de Engenharia Sanitária e Ambiental - CD-Rom,2
3423,2006,,,,,,,VIII Simpósio Ítalo-Brasileiro de Engenharia Sanitária e Ambiental - CD-Rom,2
3424,2006,,,,,,,VIII Simpósio Ítalo-Brasileiro de Engenharia Sanitária e Ambiental - CD-Rom,2
3425,2006,,,,,,,VIII Simpósio Ítalo-Brasileiro de Engenharia Sanitária e Ambiental - CD-Rom,2
3426,2006,,,,,,,VIII Simpósio Ítalo-Brasileiro de Engenharia Sanitária e Ambiental - CD-Rom,2
3427,2006,,,,,,,VIII Simpósio Ítalo-Brasileiro de Engenharia Sanitária e Ambiental - Resomo dos Trabalhos Técnicos,2
3428,2006,,,,,,,VIII Simpósio Ítalo-Brasileiro de Engenharia Sanitária e Ambiental - Resumo dos Trabalhos,2
3429,2006,,,,,,,VIII Simpósio Ítalo-Brasileiro de Engenharia Sanitária e Ambiental - Resumo dos Trabalhos Técnicos,2
3430,2006,,,,,,,VIII Simpósio Ítalo-Brasileiro de Engenharia Sanitária e Ambiental - Resumo dos Trabalhos Técnicos,2
3431,2014,,,,,,,VIII Workshop de Tecnologia da Informação e Comunicação das IFES,2
3432,2016,,,,,,,VIVÊNCIAS (URI. ERECHIM),1
3433,2019,,,,,,,VIVÊNCIAS (URI. ERECHIM),1
3434,2015,,,,,,,VIVÊNCIAS (URI. ERECHIM),1
3435,2012,,,,,,,Vivências (URI. Erechim),1
3436,2010,,,,,,,VT-GIS 2010 symposium,2
3437,2007,,,,,,,WASTE MANAGEMENT,1
3438,2016,,,,,,,"Weather &amp; Climate Decision Tools for Farmers, Ranchers &amp; Land Managers",2
3439,2014,,,,,,,"Web Engineering 14th International Conference, ICWE 2014",2
3440,2012,,,,,,,WebDB (co-located with ACM SIGMOD),2
3441,2008,,,,,,,"WEBIST 2008, Proceedings of the Fourth International Conference on Web Information Systems and Technologies",2
3442,2017,,,,,,,Webmedia,2
3443,2017,,,,,,,Webmedia,2
3444,2015,,,,,,,WebMedia '15: Proceedings of the 21st Brazilian Symposium on Multimedia and the Web,2
3445,2006,,,,,,,Webmedia 2006,2
3446,2007,,,,,,,"WebMedia 2007, the XIII Brazilian Symposium on Multimedia and the Web",2
3447,2016,,,,,,,WebMedia 2016 ? 22º Simpósio Brasileiro de Multimídia e Web,2
3448,2008,,,,,,,"What is on Organization?Materiality, Agency and Discourse",2
3449,2016,,,,,,,WIT Transactions on Ecology and the Environment,1
3450,2014,,,,,,,WIT Transactions on Ecology and the Environment (Online),1
3451,2017,,,,,,,WIT TRANSACTIONS ON ECOLOGY AND THE ENVIRONMENT (PRINT),1
3452,2018,,,,,,,WiTi-Lex: Uma ferramenta para extração de informações sobre pessoas e análise de sentimentos de opiniões,2
3453,2001,,,,,,,Workshop Brasileiro de Geoinformática (GEOINFO),2
