evento journal,cluster id,confidence
proc. of the 4th international workshop on cloud computing and scientific applications (ccsa 2014),1503,1.0
proc. of the 5th intl. provenance and annotation workshop,320,0.49453108255427447
proc. of the 5th intl. provenance and annotation workshop,320,0.49453108255427447
proc. of the 7th workshop on workflows in support of large-scale science,1504,1.0
"proc. of the international conference for high performance computing, networking, storage and analysis",319,0.4300491094621791
"proc. of the international conference for high performance computing, networking, storage, and analysis",319,0.4178477291501387
proc. xxx congresso da sbc,321,0.4945310950279236
proc. xxx congresso da sbc,321,0.4945310950279236
proceedgins of international conference on knowledge engineering and ontology development,1505,1.0
proceeding of the 11th annual international acm/ieee joint conference on digital libraries - jcdl 11,1506,1.0
proceeding of the 13th ieee symposium on computers and communications,1507,1.0
proceeding of the 8th international information and telecommunication technologies symposium (i2ts09),1508,1.0
proceeding of the the 21th ieee international symposium on computer-based medical systems,322,0.41773081955399394
proceeding of the the 21th ieee international symposium on computer-based medical systems,322,0.41773081955399394
proceeding www 13 companion,1509,1.0
proceeding xxvi brazilian symposium on databases,1510,1.0
proceedings,1511,1.0
proceedings cd - sidisa 08 - international symposium on sanitary and environmental engineering,1512,1.0
proceedings companion of 34nd brazilan symposium on databases - sbbd 2019,323,0.49453108255427447
proceedings companion of 34nd brazilan symposium on databases - sbbd 2019,323,0.49453108255427447
proceedings de las 13as jornadas de ingenieria del software y bases de datos,1513,1.0
proceedings de vi congreso argentino de ciencias de la computacion,352,0.4513441743173907
proceedings de vi congreso argentino de ciencias de la computacion,352,0.4513441743173907
proceedings de x congreso argentino de ciencias de la computacion,352,0.4255117326605935
proceedings del xi congreso argentino de ciencias de la computacion,352,0.42614010802917446
proceedings in the 7th biennal conference of the european federation of it in agriculture,324,0.49453108255427447
proceedings in the 7th biennal conference of the european federation of it in agriculture,324,0.49453108255427447
proceedings of 10th brazilian symposium on formal methods,1514,1.0
proceedings of 10th brazilian symposium on programming languages,1515,1.0
proceedings of 4th european conference on precision agriculture,325,0.49453108255427447
proceedings of 4th european conference on precision agriculture,325,0.49453108255427447
proceedings of 4th ieee international baltic workshop on databases and information systems,1516,1.0
proceedings of 4th international conference on industrial and hazardous waste management,326,0.49453108255427447
proceedings of 4th international conference on industrial and hazardous waste management,326,0.49453108255427447
proceedings of 4th international conference on industrial and hazardous waste management,326,0.49453108255427447
proceedings of 4th international conference on industrial and hazardous waste management,326,0.49453108255427447
proceedings of 5th international research conference on social economy,1517,1.0
proceedings of 5th international symposium on energy from biomass and waste,327,0.45117048125709847
proceedings of 5th international symposium on energy from biomass and waste,327,0.45117048125709847
proceedings of 5th international symposium on energy from biomass and waste,327,0.45117048125709847
proceedings of 6th international conference on web information systems and technologies,1518,1.0
proceedings of 8th euro american conference on telematics and information systems (eatis),1519,1.0
proceedings of 8th international conference on precision agriculture and others precision resources management,1520,1.0
proceedings of acm symposium on document engineering,1521,1.0
proceedings of adbis - fifth east-european conference on advances in databases and information systems,1522,1.0
proceedings of adbis 2014,1523,1.0
proceedings of ccgrid 2007 and ieee digital library,1524,1.0
proceedings of ecows 2009,1525,1.0
proceedings of eight international workshop ale 2008,1526,1.0
proceedings of er2006 workshop,1527,1.0
proceedings of fuzz-ieee 2018,1528,1.0
proceedings of iadis applied computing 2012,1529,1.0
proceedings of iadis international conference www/internet 2011,328,0.49453108255427447
proceedings of iadis international conference www/internet 2011,328,0.49453108255427447
proceedings of iceis,1530,1.0
proceedings of ieee iri 2011,353,0.4379325516506155
proceedings of ieee iri 2012,353,0.4379325516506155
proceedings of ieee tcsc doctoral symposium,1531,1.0
proceedings of igip2011 - international symposium on engineering education,1532,1.0
proceedings of iii brazilian workshop on bioinformatics,1533,1.0
proceedings of international conference on software engineering and knowledge engineering,329,0.37659765835040093
proceedings of international conference on software engineering and knowledge engineering,329,0.37659765835040093
proceedings of international conference on software engineering and knowledge engineering,329,0.37659765835040093
proceedings of international conference on transdisciplinary engineering,1534,1.0
proceedings of international workshop data integration and the semantic web,330,0.49453108255427447
proceedings of international workshop data integration and the semantic web,330,0.49453108255427447
proceedings of iv brazilian congress on fuzzy systems (iv cbsf),1535,1.0
proceedings of language resources and evaluation conference,1536,1.0
proceedings of safety health and environmental world congress 2010,1537,1.0
proceedings of sbgames 2018,1538,1.0
proceedings of second international symposium on energy from biomass and waste,327,0.3733869863119764
proceedings of the 10th international conference on cloud computing and services science,1539,1.0
proceedings of the 11th acm symposium on qos and security for wireless and mobile networks - q2swinet 15,1540,1.0
proceedings of the 11th international conference on enterprise information systems,331,0.2465645960328755
proceedings of the 12th international conference on data warehousing and knowledge discovery (dawak 2010),1541,1.0
proceedings of the 12th international conference on similarity search and applications,1542,1.0
proceedings of the 12th workshop on workflows in support of large-scale science - works ampapos17,1543,1.0
proceedings of the 13th brazilian symposium on human factors in computing systems,332,0.41809491750544303
proceedings of the 13th international conference on extending database technology,1544,1.0
proceedings of the 13th international conference on information integration and web-based applications and services - iiwas ampapos11,331,0.2704449190696747
proceedings of the 13th international conference www/internet 2014,331,0.2023116739943921
proceedings of the 13th international conference www/internet 2014,331,0.2023116739943921
proceedings of the 14th annual international conference on intelligent systems for molecular biology,1545,1.0
proceedings of the 14th european conference on research and advanced technology for digital libraries,1546,1.0
proceedings of the 14th international conference on software technologies,1547,1.0
proceedings of the 15th international conference of society knowledge organization (isko),1548,1.0
"proceedings of the 15th international workshop on the web and databases 2011, webdb 2011",1549,1.0
proceedings of the 16th international conference on enterprise information systems,331,0.24358573860251498
proceedings of the 16th international conference on finite elements in flow problems (fef 2011),1550,1.0
proceedings of the 17th brazilian symposium on human factors in computing systems - ihc 2018,332,0.4308841011637663
"proceedings of the 17th international conference on information integration and web-based applications amp services, brussels, belgium, december 11-13, 2015",331,0.28491378301531967
"proceedings of the 17th international conference on information integration and web-based applications amp services, brussels, belgium, december 11-13, 2015",331,0.28491378301531967
proceedings of the 17th international conference on information integration and web-based applications ampampservices - iiwas ampapos15,331,0.27459626020600614
proceedings of the 17th international conference on information integration and web-based applications ampservices - iiwas 15,331,0.2724559189872853
proceedings of the 17th international workshop on data warehousing and olap - dolap ampapos14,333,0.49453108255427447
proceedings of the 17th international workshop on data warehousing and olap - dolap ampapos14,333,0.49453108255427447
proceedings of the 18th international conference on information integration and web-based applications amp services,331,0.2834874805648988
proceedings of the 18th international conference on information integration and web-based applications amp services,331,0.2834874805648988
proceedings of the 18th international conference on information integration and web-based applications amp services,331,0.2834874805648988
proceedings of the 18th international conference on information integration and web-based applications amp services,331,0.2834874805648988
proceedings of the 19th brazilian symposium on multimedia and the web - webmedia 13,334,0.36536161419436197
proceedings of the 19th brazilian symposium on multimedia and the web - webmedia ampapos13,334,0.37201910221385104
proceedings of the 19th brazilian symposium on multimedia and the web - webmedia ampapos13,334,0.37201910221385104
proceedings of the 19th international conference on enterprise information systems,331,0.24393380985593005
proceedings of the 19th international conference on enterprise information systems,331,0.24393380985593005
proceedings of the 1st international symposium on uncertainty quantification and stochastic modeling (uncertainties 2012),1551,1.0
proceedings of the 1st ladas - latin american data science workshop (in conjunction with vldb18),1552,1.0
proceedings of the 2008 20th international symposium on computer architecture and high performance computing,1553,1.0
